ZO,RO,Vertical,Crop,Hybrid,Crop Grp,Source,FYPQ,FYPV,CMPQ,CMPV,CM Est 1,CM Est 2,CME,CMINVQ,CMINVV,CMPOGQ,CMPOGV,CM NRV,YTDPOGQ,YTDPOGV,YTDLMPOGQ,YTDLMPOGV,YTDLMPQ,YTDLMPV,STKQ,STKV,STK,YTDINVQ,YTDINVV,OPBALQ,PRPOGQ,PRPOGV,CMP,CMPOG,YTDPQ,YTDPV,YTDP,YTDPOG,YTDLMPOG,YTDLMP,CMRET,YTDRET,CMRETQ,CMRETV,YTDRETQ,YTDRETV,Divisions,H1PQ,Segment,Dashboard,Veg. Crop,H1PV,CMEV,LM Difference,Genetics,LYP,LYPQ,LYPV,LYPOG,LYPOGQ,LYPOGV,NMPQ,NMPV,NMP,Plan NRV,OpBR,OpBR180,COL
INDORE,BHOPAL,PADDY,VARIETAL PADDY,URVASHI,VARIETAL PADDY,,1,1.3,0,0,,,,0,0,0,0,95,6.816,6.4752,6.816,6.4752,1,1.3,0,0,0,6.816,11.00784,0,6.816,6.4752,0,0,1,1.3,1,6.816,6.816,1,0,0,0,0,0,0,TRADE,1,TRADE,Main,,1.3,,0,PB1847,0,0,0,0,0,0,0,0,0,130,0,0,0
INDORE,BHOPAL,PADDY,WHEAT,2001,WHEAT,,5,2.5,2,1,,,,0,0,0.2,0.1,50,4.32,2.16,4.12,2.06,0,0,0,0,0,4.32,2.4624,0,4.12,2.06,2,0.2,5,2.5,5,4.32,4.12,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,,0,,0,2001,5,5,2,6.8,6.8,3.15928,0,0,0,50,0,0,0
INDORE,BHOPAL,PADDY,WHEAT,2003,WHEAT,,0,0,0,0,,,,0,0,5.1,3.264,64,54.1,34.624,49,31.36,0,0,3.46,2.2144,3.46,57.56,47.5456,0,51.22,32.7808,0,5.1,0,0,0,54.1,49,0,0,-2.02,0,0,-2.02,-1.535,TRADE,0,TRADE,Main,,0,,0,2003,65,65,27.3,93.82,93.82,43.729502,0,0,0,,0,0,0
INDORE,BHOPAL,PADDY,WHEAT,2005,WHEAT,,55,29.7,13,7.02,,,,0,0,1.1,0.594,54,29.24,15.7896,28.14,15.1956,0,0,6.04,3.2616,6.04,35.28,32.262,0,28.64,15.4656,13,1.1,50,27,50,29.24,28.14,0,0,-0.5,0,0,-0.5,-0.356,TRADE,0,TRADE,Main,,0,,0,2005,35,35,16.1,36.74,36.74,17.21269,5,2.7,5,54,0,0,0
INDORE,BHOPAL,PADDY,WHEAT,2006,WHEAT,,70,38.5,19,10.45,,,,0,0,2.7,1.62,60,49.8,29.88,47.1,28.26,0,0,2,1.2,2,51.8,36.9075,0,48.8,29.28,19,2.7,60,33,60,49.8,47.1,0,0,-7,0,0,-7,-4.988,TRADE,0,TRADE,Main,,0,,0,2006,155,155,77.5,109.62,109.62,56.28987,10,5.5,10,55,0,0,0
INDORE,BHOPAL,PADDY,WHEAT,3001,WHEAT,,35,19.25,12,6.6,,,,0,0,2.9,1.74,60,44.5,26.7,41.6,24.96,0,0,11.96,7.176,11.96,56.46,40.22775,0,42.9,25.74,12,2.9,32,17.6,32,44.5,41.6,0,0,-4,0,0,-4,-2.85,TRADE,0,TRADE,Main,,0,,0,3001,0,0,0,2.16,2.16,1.106784,3,1.65,3,55,0,0,0
INDORE,BHOPAL,PADDY,WHEAT,3005,WHEAT,,75,41.25,23,12.65,,,,0,0,5.04,3.024,60,41.24,24.744,36.2,21.72,0,0,3.54,2.124,3.54,44.78,31.90575,0,38.34,23.004,23,5.04,69,37.95,69,41.24,36.2,0,0,-5,0,0,-5,-3.563,TRADE,0,TRADE,Main,,0,,0,3005,0,0,0,0,0,0,6,3.3,6,55,0,0,0
INDORE,BHOPAL,PADDY,WHEAT,3006,WHEAT,,7,3.85,3,1.65,,,,0,0,2.54,1.6256,64,44.04,28.1856,41.5,26.56,0,0,5.68,3.6352,5.68,49.72,37.7872,0,43.44,27.8016,3,2.54,7,3.85,7,44.04,41.5,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,,0,,0,3006,0,0,0,0,0,0,0,0,0,55,0,0,0
INDORE,BHOPAL,PADDY,WHEAT,SARTAJ,WHEAT,,3,1.65,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.65,3,0,0,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,,0,,0,SARTAJ,0,0,0,0,0,0,0,0,0,55,0,0,0
INDORE,BHOPAL,VEGETABLES,A TOMATO,1432,VEGETABLES,A TOMATO,10,1.85,0.4,0.07,,,,2.9,0.592325,0.2,0.037,18500,6,1.11,5.8,1.073,4.5,0.8325,7.5,1.3875,1.3875,11.96,2.4016,1.54,6,1.11,0.07,0.037,6,1.11,1.11,1.11,1.073,0.8325,0,-4.34,0,0,-4.34,-0.928,TRADE,3.6,TRADE,Main,A TOMATO,0.666,,0,1321,0,0,0,2.737,11.9,2.737,2.4,0.44,0.44,18500,0,0,0
INDORE,BHOPAL,VEGETABLES,A TOMATO,2182,VEGETABLES,A TOMATO,0,0,0,0,,,,0,0,0,0,103000,0.13,0.1339,0.13,0.1339,0,0,0.1,0.103,0.103,0.23,0.28405,0,0.13,0.1339,0,0,0,0,0,0.1339,0.1339,0,0,-0.07,0,0,-0.07,-0.086,TRADE,0,TRADE,Main,A TOMATO,0,,0,2182,0,0,0,0.57,0.57,0.57,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,A TOMATO,BIO777,VEGETABLES,A TOMATO,0,0,0,0,,,,0,0,0,0,26000,0.2,0.052,0.2,0.052,0,0,0,0,0,0,0,0.2,0.2,0.052,0,0,0,0,0,0.052,0.052,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,A TOMATO,0,,0,BIOSEED 90,0,0,0,0,0,0,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,A TOMATO,BIO90,VEGETABLES,A TOMATO,0,0,0,0,,,,0.3,0.086925,0,0,26000,0.74,0.1924,0.74,0.1924,0,0,1.02,0.2652,0.2652,-0.23,-0.08816,1.99,0.74,0.1924,0,0,0,0,0,0.1924,0.1924,0,0,-1.53,0,0,-1.53,-0.465,TRADE,0,TRADE,Main,A TOMATO,0,,0,BIOSEED 90,0,0,0,0,0,0,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,A TOMATO,BIOSEED 100,VEGETABLES,A TOMATO,2,0.52,0,0,,,,0,0,0,0,0,0,0,0,0,1,0.26,0,0,0,0,0,0,0,0,0,0,1,0.26,0.26,0,0,0.26,0,0,0,0,0,0,TRADE,1,TRADE,Main,A TOMATO,0.26,,0,BIOSEED 90,0,0,0,0,0,0,0.5,0.13,0.13,26000,0,0,0
INDORE,BHOPAL,VEGETABLES,A TOMATO,KAILASH-C,VEGETABLES,A TOMATO,0,0,0,0,,,,180,0.7695,25,0.09725,389,136,0.52904,111,0.43179,0,0,441,1.71549,1.71549,577,2.466675,0,136,0.52904,0,0.09725,0,0,0,0.52904,0.43179,0,0,-12,0,0,-12,-0.051,TRADE,0,TRADE,Main,A TOMATO,0,,0,TOMATO KAILASH,0,0,0,0,0,0,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,A TOMATO,TOMATO 100,VEGETABLES,A TOMATO,0,0,0,0,,,,0,0,0,0,24000,0.16,0.0384,0.16,0.0384,0,0,0,0,0,-0.44,-0.134615,0.6,0.16,0.0384,0,0,0,0,0,0.0384,0.0384,0,0,-0.54,0,0,-0.54,-0.164,TRADE,0,TRADE,Main,A TOMATO,0,,0,BIOSEED 90,0.4,2,0.4,0,0,0,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,B OKRA,9000,VEGETABLES,B OKRA,300,15.752,10,0.53,,,,48,2.9184,0,0,5250,34.15,1.792875,34.15,1.792875,100,5.250666667,55,2.8875,2.8875,59.85,3.41525,29.3,34.15,1.792875,0.53,0,110,5.775733333,5.775733333,1.792875,1.792875,5.250666667,0,-31.65,0,0,-31.65,-2.148,TRADE,100,TRADE,Main,B OKRA,5.250666667,,0,BIOSEED 9000,5.25,100,5.25,-0.0525,-1,-0.0525,55,2.89,2.89,5250,0,0,0
INDORE,BHOPAL,VEGETABLES,B OKRA,934,VEGETABLES,B OKRA,300,11.252,15,0.56,,,,10,0.44175,0,0,3750,22.65,0.849375,22.65,0.849375,90,3.3756,10,0.375,0.375,13.65,0.5566763,19,22.65,0.849375,0.56,0,105,3.9382,3.9382,0.849375,0.849375,3.3756,0,-33.35,0,0,-33.35,-1.52,TRADE,90,TRADE,Main,B OKRA,3.3756,,0,934,9.38,250,9.38,0.6675,17.8,0.6675,60,2.25,2.25,3750,0,0,0
INDORE,BHOPAL,VEGETABLES,B OKRA,ABHA,VEGETABLES,B OKRA,400,9.6,50,1.2,,,,10,0.31825,0,0,2400,38.45,0.9228,38.45,0.9228,95,2.28,16,0.384,0.384,-13.75,-0.516325,68.2,38.45,0.9228,1.2,0,160,3.84,3.84,0.9228,0.9228,2.28,0,-56.75,0,0,-56.75,-1.885,TRADE,95,TRADE,Main,B OKRA,2.28,,0,ABHA,0,0,0,6.4515,253,6.4515,80,1.92,1.92,2400,0,0,0
INDORE,BHOPAL,VEGETABLES,B OKRA,AVANTIKA,VEGETABLES,B OKRA,150,2.4,45,0.72,,,,21,0.37905,0,0,1600,53.95,0.8632,53.95,0.8632,0,0,21,0.336,0.336,38.35,0.6488263,36.6,53.95,0.8632,0.72,0,55,0.88,0.88,0.8632,0.8632,0,0,-24.65,0,0,-24.65,-0.488,TRADE,0,TRADE,Main,B OKRA,0,,0,AVANTIKA,3.2,200,3.2,1.2307174,104.5,1.2307174,50,0.8,0.8,1600,0,0,0
INDORE,BHOPAL,VEGETABLES,B OKRA,MISS OKRA18,VEGETABLES,B OKRA,0,0,0,0,,,,42,0.42085,0,0,900,8.4,0.0756,8.4,0.0756,0,0,42,0.378,0.378,50.4,0.50464,0,8.4,0.0756,0,0,0,0,0,0.0756,0.0756,0,0,-4.6,0,0,-4.6,-0.046,TRADE,0,TRADE,Main,B OKRA,0,,0,MISS OKRA18,0,0,0,0.11798,17,0.11798,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,C HOTPEPPER,1206,VEGETABLES,C HOTPEPPER,3,0.84,0.2,0.06,,,,0.2,0.06175,0,0,28000,0.95,0.266,0.95,0.266,1.2,0.336,1.77,0.4956,0.4956,1.77,0.531525,0.95,0.95,0.266,0.06,0,1.7,0.476,0.476,0.266,0.266,0.336,0,-0.83,0,0,-0.83,-0.271,TRADE,1.1,TRADE,Main,C HOTPEPPER,0.308,,0,1206,0.52,2,0.52,0.832,3.2,0.832,0.5,0.14,0.14,28000,0,0,0
INDORE,BHOPAL,VEGETABLES,C HOTPEPPER,BIOSEED 1016,VEGETABLES,C HOTPEPPER,3,1.14,0.4,0.15,,,,0,0,0.3,0.114,38000,4.41,1.6758,4.11,1.5618,1.5,0.57,4.16,1.5808,1.5808,8.27,3.540175,0.3,4.41,1.6758,0.15,0.114,2,0.76,0.76,1.6758,1.5618,0.57,0,-1.56,0,0,-1.56,-0.662,TRADE,1.4,TRADE,Main,C HOTPEPPER,0.532,,0,1016,0,0,0,0,0,0,0.5,0.19,0.19,38000,0,0,0
INDORE,BHOPAL,VEGETABLES,D BOTTLE GOURD,BIOSEED144,VEGETABLES,#N/A,100,3.052,11,0.34,,,,7,0.249375,0.65,0.019825,3050,18.71,0.570655,18.06,0.55083,31.5,0.96138,15.23,0.464515,0.464515,20.39,0.7148038,13.55,18.71,0.570655,0.34,0.019825,46.5,1.41918,1.41918,0.570655,0.55083,0.96138,0,-4.76,0,0,-4.76,-0.181,TRADE,30.5,TRADE,Main,ZOther Veg,0.93086,,0,BIOSEED144,1.35,45,1.35,0.654,21.8,0.654,19.5,0.6,0.6,3050,0,0,0
INDORE,BHOPAL,VEGETABLES,D BOTTLE GOURD,GAURAV,VEGETABLES,#N/A,50,1.4,7,0.2,,,,1,0.032775,0,0,2800,6.94,0.19432,6.94,0.19432,15.5,0.434,5.7,0.1596,0.1596,2.87,0.0900173,9.77,6.94,0.19432,0.2,0,23.5,0.658,0.658,0.19432,0.19432,0.434,0,-2.13,0,0,-2.13,-0.074,TRADE,14.5,TRADE,Main,ZOther Veg,0.406,,0,GAURAV,2.86,110,2.86,0.5694,21.9,0.5694,9.5,0.27,0.27,2800,0,0,0
INDORE,BHOPAL,VEGETABLES,E BITTER GOURD,255,VEGETABLES,#N/A,15,1.305,1,0.09,,,,6.1,0.596885,0,0,8700,8.46,0.73602,8.46,0.73602,5,0.435,13.85,1.20495,1.20495,10.91,1.0352435,11.4,8.46,0.73602,0.09,0,6.5,0.5655,0.5655,0.73602,0.73602,0.435,0,-6.69,0,0,-6.69,-0.687,TRADE,5,TRADE,Main,ZOther Veg,0.435,,0,255,0.8,10,0.8,0.52,6.5,0.52,2.5,0.22,0.22,8700,0,0,0
INDORE,BHOPAL,VEGETABLES,E BITTER GOURD,CHOOCHOO,VEGETABLES,#N/A,15,0.75,1.5,0.08,,,,0,0,0,0,5000,0,0,0,0,4.5,0.225,1.7,0.085,0.085,1.7,0.0969,0,0,0,0.08,0,7,0.35,0.35,0,0,0.225,0,0,0,0,0,0,TRADE,4.5,TRADE,Main,ZOther Veg,0.225,,0,CHOOCHOO,1.28,32,1.28,0.29,7.25,0.29,2.5,0.13,0.13,5000,0,0,0
INDORE,BHOPAL,VEGETABLES,E BITTER GOURD,CHOTU,VEGETABLES,#N/A,5,0.3,0.5,0.03,,,,0,0,0,0,6000,1.4,0.084,1.4,0.084,2,0.12,0,0,0,0,0,1.4,1.4,0.084,0.03,0,2.5,0.15,0.15,0.084,0.084,0.12,0,0,0,0,0,0,TRADE,2,TRADE,Main,ZOther Veg,0.12,,0,CHOTU,0,0,0,0,0,0,1,0.06,0.06,6000,0,0,0
INDORE,BHOPAL,VEGETABLES,E BITTER GOURD,SUNNY,VEGETABLES,#N/A,5,0.618,0.5,0.06,,,,2,0.2698,0,0,12300,0.2,0.0246,0.2,0.0246,0.6,0.07416,4,0.492,0.492,4.2,0.56658,0,0.2,0.0246,0.06,0,1.1,0.13596,0.13596,0.0246,0.0246,0.07416,0,0,0,0,0,0,TRADE,0.6,TRADE,Main,ZOther Veg,0.07416,,0,SUNNY,0,0,0,0,0,0,1.7,0.21,0.21,12300,0,0,0
INDORE,BHOPAL,VEGETABLES,F RIDGE GOURD,ROHINI,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,5800,0.41,0.02378,0.41,0.02378,0,0,0,0,0,-0.14,-0.010906,0.55,0.41,0.02378,0,0,0,0,0,0.02378,0.02378,0,0,-0.14,0,0,-0.14,-0.011,TRADE,0,TRADE,Main,ZOther Veg,0,,0,ROHINI,0,0,0,0,0,0,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,G SPONGE GOURD,NAINA,VEGETABLES,#N/A,50,1.378,8,0.22,,,,6,0.1938,0,0,2750,19.75,0.543125,19.75,0.543125,7,0.19292,12.44,0.3421,0.3421,16.98,0.5416853,15.21,19.75,0.543125,0.22,0,18,0.49608,0.49608,0.543125,0.543125,0.19292,0,-13.12,0,0,-13.12,-0.431,TRADE,7,TRADE,Main,ZOther Veg,0.19292,,0,NAINA,0,0,0,0.85425,33.5,0.85425,11,0.3,0.3,2750,0,0,0
INDORE,BHOPAL,VEGETABLES,H BRINJAL,613,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,5000,0.2,0.01,0.2,0.01,0,0,0.1,0.005,0.005,0.1,0.00608,0.2,0.2,0.01,0,0,0,0,0,0.01,0.01,0,0,-0.1,0,0,-0.1,-0.006,TRADE,0,TRADE,Main,ZOther Veg,0,,0,613,0,0,0,0,0,0,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,H BRINJAL,BABY,VEGETABLES,#N/A,15,1.125,2.5,0.19,,,,0.4,0.03458,0,0,7500,1.45,0.10875,1.45,0.10875,6.8,0.51,2.8,0.21,0.21,3.75,0.32376,0.5,1.45,0.10875,0.19,0,10.2,0.765,0.765,0.10875,0.10875,0.51,0,-0.05,0,0,-0.05,-0.005,TRADE,5.8,TRADE,Main,ZOther Veg,0.435,,0,1112,0,0,0,0,0,0,1.4,0.11,0.11,7500,0,0,0
INDORE,BHOPAL,VEGETABLES,H BRINJAL,BHIMA,VEGETABLES,#N/A,0,0,0,0,,,,0,0,0,0,5500,0.3,0.0165,0.3,0.0165,0,0,0,0,0,0,0,0.3,0.3,0.0165,0,0,0,0,0,0.0165,0.0165,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,ZOther Veg,0,,0,BHIMA,0,0,0,0,0,0,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,H BRINJAL,MOGLI,VEGETABLES,#N/A,0,0,0,0,,,,-0.3,-0.0198075,0,0,3713.64,0.01,0.000371364,0.01,0.000371364,0,0,0.1,0.00371364,0.00371364,-0.29,-0.019855,0.4,0.01,0.000371364,0,0,0,0,0,0.000371364,0.000371364,0,-0.02,-0.69,-0.3,-0.02,-0.69,-0.046,TRADE,0,TRADE,Main,ZOther Veg,0,,0,BHIMA,0.09,2,0.09,0.018,0.4,0.018,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,H BRINJAL,RADHIKA,VEGETABLES,#N/A,350,37.8,33.5,3.62,,,,28.8,3.44736,22.3,2.4084,10800,131.8,14.2344,109.5,11.826,161,17.388,59.5,6.426,6.426,191,22.860895,0.3,121.8,13.1544,3.62,2.4084,220,23.76,23.76,14.2344,11.826,17.388,0,-2.7,0,0,-2.7,-0.325,TRADE,137.5,TRADE,Main,ZOther Veg,14.85,,0,RADHIKA,12.5,125,12.5,23.34,233.4,23.34,37,4,4,10800,0,0,0
INDORE,BHOPAL,VEGETABLES,H BRINJAL,RAGINI,VEGETABLES,#N/A,10,0.9,1,0.09,,,,0,0,0.2,0.01812728,9063.64,2.4,0.21752736,2.2,0.19940008,5.9,0.531,1.99,0.180366436,0.180366436,4.39,0.4398025,0,2.4,0.21752736,0.09,0.01812728,7.1,0.639,0.639,0.21752736,0.19940008,0.531,0,0,0,0,0,0,TRADE,4.9,TRADE,Main,ZOther Veg,0.441,,0,RAGINI,1.02,12,1.02,1.1135,13.1,1.1135,1.7,0.15,0.15,9000,0,0,0
INDORE,BHOPAL,VEGETABLES,H BRINJAL,TRISHUL,VEGETABLES,#N/A,5,0.39,0,0,,,,0,0,0.15,0.01179678,7864.52,1.7,0.13369684,1.55,0.12190006,0.9,0.0702,2.56,0.201331712,0.201331712,3.76,0.3230095,0.5,1.7,0.13369684,0,0.01179678,2.1,0.1638,0.1638,0.13369684,0.12190006,0.0702,0,-0.64,0,0,-0.64,-0.06,TRADE,0.9,TRADE,Main,ZOther Veg,0.0702,,0,TRISHUL,0,0,0,0.25375,3.5,0.25375,1.7,0.13,0.13,7800,0,0,0
INDORE,BHOPAL,VEGETABLES,H BRINJAL,TRIVENI,VEGETABLES,#N/A,5,0.39,0,0,,,,-0.1,-0.009025,0,0,7800,0.56,0.04368,0.56,0.04368,0.9,0.0702,1.2,0.0936,0.0936,1.26,0.107255,0.5,0.56,0.04368,0,0,2.1,0.1638,0.1638,0.04368,0.04368,0.0702,-0.009,-0.34,-0.1,-0.009,-0.34,-0.032,TRADE,0.9,TRADE,Main,ZOther Veg,0.0702,,0,TRISHUL,0,0,0,0.148625,2.05,0.148625,1.7,0.13,0.13,7800,0,0,0
INDORE,BHOPAL,VEGETABLES,I WATERMELON,124,VEGETABLES,I WATERMELON,0,0,0,0,,,,3,0.171,0,0,7200,0,0,0,0,0,0,3,0.216,0.216,1.5,0.0285,1.5,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,-1.5,-0.143,TRADE,0,TRADE,Main,I WATERMELON,0,,0,124,0,0,0,0,0,0,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,I WATERMELON,139,VEGETABLES,I WATERMELON,40,7.2,12,2.16,,,,16,3.2528,2.47,0.4446,18000,3.76,0.6768,1.29,0.2322,0,0,30.53,5.4954,5.4954,18.635,2.34194,15.655,2.26,0.4068,2.16,0.4446,13,2.34,2.34,0.6768,0.2322,0,0,-14.365,0,0,-14.365,-4.367,TRADE,0,TRADE,Main,I WATERMELON,0,,0,139,3.45,15,3.45,3.059,13.3,3.059,12.5,2.25,2.25,18000,0,0,0
INDORE,BHOPAL,VEGETABLES,I WATERMELON,NAUGHTY,VEGETABLES,I WATERMELON,0,0,0,0,,,,0,0,0,0,20500,0.05,0.01025,0.05,0.01025,0,0,0,0,0,-4.8,-1.4592,4.85,0.05,0.01025,0,0,0,0,0,0.01025,0.01025,0,0,-4.8,0,0,-4.8,-1.459,TRADE,0,TRADE,Main,I WATERMELON,0,,0,NAUGHTY,1.13,5,1.13,0.30375,1.35,0.30375,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,I WATERMELON,SULTAN,VEGETABLES,I WATERMELON,0,0,0,0,,,,0,0,0,0,6143.33,0.6,0.03685998,0.6,0.03685998,0,0,0,0,0,-4.7,-0.4465,5.3,0.6,0.03685998,0,0,0,0,0,0.03685998,0.03685998,0,0,-4.7,0,0,-4.7,-0.447,TRADE,0,TRADE,Main,I WATERMELON,0,,0,SULTAN,0.36,5,0.36,0.216,3,0.216,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,J CORIANDER,CORIANDER FAST,VEGETABLES,#N/A,"3,000.00",7.8,420,1.09,,,,328,1.0127,0,0,270,10084,27.2268,10084,27.2268,1190,3.094,3328,8.9856,8.9856,13412,39.94066,0,10084,27.2268,1.09,0,2040,5.304,5.304,27.2268,27.2268,3.094,0,0,0,0,0,0,TRADE,830,TRADE,Main,ZOther Veg,2.158,,0,FAST,0,0,0,0,0,0,320,0.83,0.83,260,0,0,0
INDORE,BHOPAL,VEGETABLES,J CORIANDER,CORIANDER FAST SPLIT,VEGETABLES,#N/A,0,0,0,0,,,,0,0,52,0.156,300,3474,10.422,3422,10.266,0,0,0,0,0,3474,10.89099,0,3422,10.266,0,0.156,0,0,0,10.422,10.266,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,ZOther Veg,0,,0,#N/A,0,0,0,0,0,0,#N/A,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,J CORIANDER,RUCHI,VEGETABLES,#N/A,"3,000.00",6.751,100,0.23,,,,30,0.0836,20,0.045306,226.53,2694,6.1027182,2674,6.0574122,1320,2.97044,246,0.5572638,0.5572638,2916,7.68721,24,2684,6.0800652,0.23,0.045306,1590,3.57803,3.57803,6.1027182,6.0574122,2.97044,0,0,0,0,0,0,TRADE,1020,TRADE,Main,ZOther Veg,2.29534,,0,RUCHI,4.2,2000,4.2,4.504136,2392,4.504136,320,0.72,0.72,225,0,0,0
INDORE,BHOPAL,VEGETABLES,J CORIANDER,RUCHI SPLIT,VEGETABLES,#N/A,"1,000.00",2.45,70,0.17,,,,0,0,0,0,0,0,0,0,0,450,1.1025,0,0,0,0,0,0,0,0,0.17,0,770,1.8865,1.8865,0,0,1.1025,0,0,0,0,0,0,TRADE,380,TRADE,Main,ZOther Veg,0.931,,0,RUCHI SPLIT,0,0,0,0,0,0,20,0.05,0.05,245,0,0,0
INDORE,BHOPAL,VEGETABLES,K PEA,PEA10,VEGETABLES,K PEA,"7,500.00",10.5,1000,1.4,,,,20,0.04275,800,1.44,180,8460,15.228,7660,13.788,3250,4.55,0,0,0,8460,18.08325,0,8460,15.228,1.4,1.44,7500,10.5,10.5,15.228,13.788,4.55,0,-380,0,0,-380,-0.812,TRADE,650,TRADE,Main,K PEA,0.91,,0,PEA 10,12,7500,12,4.77203,3050,4.77203,0,0,0,140,0,0,0
INDORE,BHOPAL,VEGETABLES,K PEA,SOFT10,VEGETABLES,K PEA,"1,500.00",2.1,150,0.21,,,,100,0.21375,680,1.224,180,3700,6.66,3020,5.436,800,1.12,0,0,0,3700,7.90875,0,3500,6.3,0.21,1.224,1500,2.1,2.1,6.66,5.436,1.12,0,-100,0,0,-100,-0.214,TRADE,100,TRADE,Main,K PEA,0.14,,0,PEA 10,0,0,0,3.2,2000,3.2,0,0,0,140,0,0,0
INDORE,BHOPAL,VEGETABLES,K PEA,WONDER11,VEGETABLES,K PEA,"1,500.00",2.4,100,0.16,,,,0,0,240,0.624,260,1180,3.068,940,2.444,850,1.36,0,0,0,1180,3.4751,0,1180,3.068,0.16,0.624,1500,2.4,2.4,3.068,2.444,1.36,0,0,0,0,0,0,TRADE,200,TRADE,Main,K PEA,0.32,,0,PEA 10,0,0,0,0,0,0,0,0,0,160,0,0,0
INDORE,BHOPAL,VEGETABLES,M CUCUMBER,GARIMA SUPER,VEGETABLES,#N/A,2,0.33,0.5,0.08,,,,0.7,0.12901,0,0,16500,1.56,0.2574,1.56,0.2574,0,0,1.5,0.2475,0.2475,1.26,0.206891,1.8,1.56,0.2574,0.08,0,1,0.165,0.165,0.2574,0.2574,0,0,-1.54,0,0,-1.54,-0.309,TRADE,0,TRADE,Main,ZOther Veg,0,,0,GARIMA SUPER,0.3,2,0.3,0.18,1.2,0.18,0.5,0.08,0.08,16500,0,0,0
INDORE,BHOPAL,VEGETABLES,M CUCUMBER,MANSI,VEGETABLES,#N/A,8,1.44,1.9,0.34,,,,0.6,0.12027,0,0,18000,1.9,0.342,1.9,0.342,0.8,0.144,2.72,0.4896,0.4896,2.7,0.515375,1.92,1.9,0.342,0.34,0,3.1,0.558,0.558,0.342,0.342,0.144,0,-2.1,0,0,-2.1,-0.447,TRADE,0.8,TRADE,Main,ZOther Veg,0.144,,0,MANSI,0,0,0,0.345,2.3,0.345,1.6,0.29,0.29,18000,0,0,0
INDORE,BHOPAL,VEGETABLES,N CAULIFLOWER,CORAL WHITE+,VEGETABLES,N CAULIFLOWER,50,19.5,17,6.63,,,,0.9,0.423225,19.6,7.644,39000,73.8,28.782,54.2,21.138,12,4.68,15.99,6.2361,6.2361,89.79,42.2237475,0,67.3,26.247,6.63,7.644,50,19.5,19.5,28.782,21.138,4.68,-0.188,-0.61,-0.4,-0.188,-0.61,-0.287,TRADE,2.5,TRADE,Main,N CAULIFLOWER,0.975,,0,CORAL WHITE +,13.2,40,13.2,16.8267,50.99,16.8267,0,0,0,39000,0,0,0
INDORE,BHOPAL,VEGETABLES,N CAULIFLOWER,PEARLWHITE,VEGETABLES,N CAULIFLOWER,2,1.122,0,0,,,,0,0,0,0,56200,0.31,0.17422,0.31,0.17422,1,0.561,0,0,0,0.01,0.0065075,0.3,0.31,0.17422,0,0,1,0.561,0.561,0.17422,0.17422,0.561,0,-0.46,0,0,-0.46,-0.299,TRADE,1,TRADE,Main,N CAULIFLOWER,0.561,,0,PEARLWHITE,0,0,0,0,0,0,0,0,0,56200,0,0,0
INDORE,BHOPAL,VEGETABLES,N CAULIFLOWER,SW65,VEGETABLES,N CAULIFLOWER,0,0,0,0,,,,0,0,0,0,39200,1.2,0.4704,1.2,0.4704,0,0,0.24,0.09408,0.09408,1.44,0.69084,0,1.2,0.4704,0,0,0,0,0,0.4704,0.4704,0,0,-0.46,0,0,-0.46,-0.221,TRADE,0,TRADE,Main,N CAULIFLOWER,0,,0,SNOW WHITE,0,0,0,0.175,0.5,0.175,0,0,0,,0,0,0
INDORE,BHOPAL,VEGETABLES,O BEANS,RIA,VEGETABLES,#N/A,50,0.227,2,0.01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,2,0.00908,0.00908,0,0,0,0,0,0,0,0,0,TRADE,0,TRADE,Main,ZOther Veg,0,,0,RIA,0,0,0,0,0,0,11,0.05,0.05,450,0,0,0
